,0
2021-04-08,6.491246960731077e-05
2021-04-09,0.005463266875472733
2021-04-12,0.00026509352710448256
2021-04-13,0.007243083278659199
2021-04-14,0.001892754369519598
2021-04-15,0.010104302119211192
2021-04-16,1.9911299605014158e-05
2021-04-19,-0.008830702103581575
2021-04-20,-0.0176270081777548
2021-04-21,0.0187279932707391
2021-04-22,-0.0147183101580425
2021-04-23,0.01360738837857877
2021-04-26,0.009878465541464439
2021-04-27,0.0010833694365768188
2021-04-28,0.0007829291582665984
2021-04-29,0.004873229709347846
2021-04-30,-0.010446739828472358
2021-05-03,0.0010999720704773712
2021-05-04,-0.010776823527569144
2021-05-05,0.0015783596674850556
2021-05-06,0.009215970003288337
2021-05-07,0.014639436399525438
2021-05-10,-0.01568182241147272
2021-05-11,-0.008220500355616108
2021-05-12,-0.022943803406448193
2021-05-13,0.00630279442732209
2021-05-14,0.0201991035140174
2021-05-17,0.0008150591752193429
2021-05-18,-0.010365584687433808
2021-05-19,-0.007631073262110877
2021-05-20,0.011420330319441244
2021-05-21,5.002828291654135e-05
2021-05-24,0.011251297702890682
2021-05-25,0.0003904563993443362
2021-05-26,0.0042714494200710666
2021-05-27,0.00541952411313212
2021-05-28,0.005786396479373173
2021-05-31,0.006396740466209289
2021-06-01,0.006396740466209289
2021-06-02,0.0027236338448769657
2021-06-03,-0.00016970854875509288
2021-06-04,0.0076377805972087705
2021-06-07,-0.0016135197323478654
2021-06-08,0.0012139008913381573
2021-06-09,-0.004803860570595393
2021-06-10,0.0028449874546113045
2021-06-11,0.0013347685631846782
2021-06-14,-0.0016417187969152438
2021-06-15,0.000565855174290741
2021-06-16,-0.0027440397984525135
2021-06-17,-0.005243998329338939
2021-06-18,-0.01284224997259922
2021-06-21,0.02104630260723153
2021-06-22,0.004960787497417433
2021-06-23,0.003830961943345809
2021-06-24,0.008676858343405492
2021-06-25,0.0058833972688010485
2021-06-28,-0.006007456912413756
2021-06-29,-0.0004072346110437321
2021-06-30,0.002441852470960287
2021-07-01,0.008151754098687075
2021-07-02,0.000634643836035515
2021-07-05,-0.007261721163346709
2021-07-06,-0.007261721163346709
2021-07-07,-0.008595331070209652
2021-07-08,-0.010141373767874341
2021-07-09,0.01594564813538586
2021-07-12,0.007881812367520539
2021-07-13,-0.006860980694708285
2021-07-14,-0.008394192556218627
2021-07-15,-0.006155021546283095
2021-07-16,-0.013117502222276126
2021-07-19,-0.016259897196283173
2021-07-20,0.012873624713926338
2021-07-21,0.012809564294901802
2021-07-22,-0.004789305382701706
2021-07-23,0.0060759519723017135
2021-07-26,0.004003407158324426
2021-07-27,-0.004110640763216415
2021-07-28,0.0024943816818008393
2021-07-29,0.010156570944826679
2021-07-30,-0.002086542419861632
2021-08-02,-0.0013271629791069667
2021-08-03,0.013783811927656325
2021-08-04,-0.005418318229522492
2021-08-05,0.0033225060644971314
2021-08-06,0.004060383619100222
2021-08-09,-0.0013800842232395824
2021-08-10,0.0005003687051240561
2021-08-11,0.004277815583131801
2021-08-12,-0.0013920964860202106
2021-08-13,-0.002507791052429352
2021-08-16,-0.005818729180401137
2021-08-17,-0.005771963541995604
2021-08-18,-0.005328918865647861
2021-08-19,-0.0005687973433492126
2021-08-20,0.007640189700234786
2021-08-23,0.01655758589643346
2021-08-24,0.006501246768175094
2021-08-25,0.0068492727692060044
2021-08-26,-0.009370342810059445
2021-08-27,0.013838858613762444
2021-08-30,-0.004085475617016325
2021-08-31,-0.0015866736609395347
2021-09-01,-0.010293833711296895
2021-09-02,0.00930720716459565
2021-09-03,-0.003251980752365417
2021-09-06,-0.00290160230124748
2021-09-07,-0.00290160230124748
2021-09-08,-0.007619982189253445
2021-09-09,-0.0006547678450607767
2021-09-10,-0.0064294987097780355
2021-09-13,0.012497203918380986
2021-09-14,-0.007428203764248802
2021-09-15,0.015890244286791304
2021-09-16,-0.003227254534405404
2021-09-17,-0.006328328956060281
2021-09-20,-0.019690693087847662
2021-09-21,0.001452486030223457
2021-09-22,0.019579509524901433
2021-09-23,0.02266903570474433
2021-09-24,0.005679411904000826
2021-09-27,0.00966919199808375
2021-09-28,-0.013554212678430502
2021-09-29,-0.0013717673474857332
2021-09-30,-0.011142073478601256
2021-10-01,0.010668158851393926
2021-10-04,-0.012222851747183173
2021-10-05,0.008130677206462801
2021-10-06,0.003714775704503853
2021-10-07,0.010542114488053561
2021-10-08,0.003020307665386137
2021-10-11,-0.008253641796359765
2021-10-12,7.044036379580469e-06
2021-10-13,0.0034671416667037287
2021-10-14,0.013868942903302194
2021-10-15,0.01572405683041053
2021-10-18,0.0031291642613781264
2021-10-19,0.005800344979991771
2021-10-20,0.0022558288614970873
2021-10-21,0.007531988640995668
2021-10-22,0.004189389355408012
2021-10-25,0.011897092060052945
2021-10-26,0.010676161318870869
2021-10-27,-0.015227806104135959
2021-10-28,0.013474881984110332
2021-10-29,0.0036739683621171324
2021-11-01,0.009654039645099604
2021-11-02,-0.0029762968750991323
2021-11-03,0.009553595129723846
2021-11-04,0.0114947139440656
2021-11-05,0.015455434867571938
2021-11-08,0.0079819076724984
2021-11-09,-0.010594982006238804
2021-11-10,-0.01220091935726167
2021-11-11,-0.003971913928619513
2021-11-12,0.005955921680533563
2021-11-15,-0.0038745100785010827
2021-11-16,0.007718237932922577
2021-11-17,-0.004457199129231499
2021-11-18,0.0024655124348225963
2021-11-19,-0.005294963856792768
2021-11-22,-0.0048629971707596295
2021-11-23,0.00315165439949674
2021-11-24,0.008279790874781532
2021-11-25,0.008279790874781532
2021-11-26,-0.02739919194035117
2021-11-29,0.012802080735294596
2021-11-30,-0.02253528744585802
2021-12-01,-0.007365454070875435
2021-12-02,0.008060356895079012
2021-12-03,-0.006816781965741931
2021-12-06,0.004531440595833398
2021-12-07,0.011208701766390331
2021-12-08,0.001962436571471902
2021-12-09,-0.005382433560142265
2021-12-10,0.0011252067660705825
2021-12-13,-0.007927840494339807
2021-12-14,-0.0026342137409047757
2021-12-15,0.006454472022150142
2021-12-16,-0.004535199162174491
2021-12-17,-0.003664871770913274
2021-12-20,-0.006385512702249705
2021-12-21,0.01479537862459252
2021-12-22,0.003929919246885184
2021-12-23,0.005390889632750104
2021-12-24,0.005390889632750104
2021-12-27,0.006901701370050004
2021-12-28,-0.0005618108228723158
2021-12-29,-4.194924471830682e-05
2021-12-30,-0.0027485665658096327
2021-12-31,-0.0025580836544449076
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.004798844403630507
2024-02-02,0.0008512069709823229
2024-02-05,-0.0072783934439396274
2024-02-06,0.0038704236595684433
2024-02-07,0.006793916295552066
2024-02-08,0.0015339319120498567
2024-02-09,0.005267046914037909
2024-02-12,0.0031530841876344917
2024-02-13,-0.014880631247735093
2024-02-14,0.010373634393493498
2024-02-15,0.012391809590860626
2024-02-16,-0.0034356741954003163
2024-02-19,-0.011502678726823305
2024-02-20,-0.011502678726823305
2024-02-21,0.004629026492891992
2024-02-22,0.016345618007210405
2024-02-23,-0.004663204011046707
2024-02-26,-0.0008548787932973927
2024-02-27,0.003539109194402625
2024-02-28,-0.002739442202544102
2024-02-29,0.007248123447956713
2024-03-01,0.0184963579907644
2024-03-04,-0.0009401657106211955
2024-03-05,-0.011439333624503998
2024-03-06,0.006069696070825776
2024-03-07,0.017420891892822844
2024-03-08,-0.011412943867670836
2024-03-11,-0.005842951444756813
2024-03-12,0.01327546608987539
2024-03-13,-0.00674033950119666
2024-03-14,-0.0071427290567546205
2024-03-15,-0.008004667543837737
2024-03-18,0.012005393985242025
2024-03-19,0.0016045369231445215
2024-03-20,0.01423122346364243
2024-03-21,0.0008074978611485027
2024-03-22,0.0009032078588660946
2024-03-25,0.002514516962424907
2024-03-26,-0.00824855563511391
2024-03-27,0.006663797687971393
2024-03-28,-0.0003578940685257277
2024-03-29,-0.0003578940685257277
2024-04-01,0.005057437243976067
2024-04-02,-0.006006419907644199
2024-04-03,0.004343382213021679
2024-04-04,-0.007410354459100522
2024-04-05,0.005262645063141125
2024-04-08,0.00017889747638946847
2024-04-09,0.0011487126706678215
2024-04-10,-0.004973722523229894
2024-04-11,0.0052103964507254925
2024-04-12,-0.012937633083138224
2024-04-15,-0.005870347379604661
2024-04-16,0.002978155994571299
2024-04-17,-0.006667462175052758
2024-04-18,-0.0014549984427264869
2024-04-19,-0.009153235011214974
2024-04-22,0.0029487196038281453
2024-04-23,0.008323897837999732
2024-04-24,0.0006826744515534356
2024-04-25,0.001965802218251479
2024-04-26,0.006109104916013961
2024-04-29,0.005657817999685044
2024-04-30,-0.007070353124348884
2024-05-01,-0.00846592928684743
2024-05-02,0.006897887557482288
2024-05-03,0.005232298266374579
2024-05-06,0.005645979837676594
2024-05-07,2.9178112949662682e-05
2024-05-08,0.0005424579099102662
2024-05-09,0.0007213189094081689
2024-05-10,0.00040157184161912333
2024-05-13,0.00020581581928192714
2024-05-14,0.00421514109899398
2024-05-15,0.006913801884978236
2024-05-16,0.00043552420550527075
2024-05-17,0.0012601277330330431
2024-05-20,0.0023751003969140704
2024-05-21,-0.0004059488713762967
2024-05-22,-0.0011970426426636495
2024-05-23,-0.005382276187020357
2024-05-24,0.0031693810008744587
2024-05-27,0.002092841198619525
2024-05-28,0.002092841198619525
2024-05-29,-0.005813687282304946
2024-05-30,-0.002969378254990846
2024-05-31,0.002698932790345381
2024-06-03,0.0011934376545379168
2024-06-04,0.0009390062074979536
2024-06-05,0.008259090575825405
2024-06-06,3.0165714560191745e-05
2024-06-07,0.001416529790195461
2024-06-10,0.0008996072064448798
2024-06-11,-0.0015006109751626126
2024-06-12,0.005350205208269972
2024-06-13,-0.001132995664485761
2024-06-14,0.0015750496417460602
2024-06-17,0.0036552681625660758
2024-06-18,-6.974791131531827e-05
2024-06-19,-6.974791131531827e-05
2024-06-20,0.0005009327205639075
2024-06-21,-0.0004950204766703386
2024-06-24,-0.0010462768349337019
2024-06-25,0.00013351600392600554
2024-06-26,0.0025586156211630283
2024-06-27,0.0015040952681072417
2024-06-28,-0.0006913036204820779
2024-07-01,0.0006225212576358584
2024-07-02,0.008485585627103652
2024-07-03,0.011114431434078772
2024-07-04,0.011114431434078772
2024-07-05,-0.000264487163858237
2024-07-08,0.0004950932902213957
2024-07-09,0.00034340467737003464
2024-07-10,0.009160565420832444
2024-07-11,-0.011865008688559138
2024-07-12,0.011707564712355572
2024-07-15,5.7117525466882e-06
2024-07-16,0.006479494751050685
2024-07-17,-0.01652201843786513
2024-07-18,-0.005217959395532701
2024-07-19,-0.009663375237338864
2024-07-22,0.01784453525834361
2024-07-23,-0.005936273625675369
2024-07-24,-0.02829982871133853
2024-07-25,-0.0011066654632749336
2024-07-26,0.02809848182084593
